change_shpt,cost,customer_ID,policy,policy_change,time_diff
0,675,153211,2,0,0
0,580,153213,1,0,22
5,654,153261,3,1,0
0,653,153259,2,0,1
0,593,153255,2,0,0
0,604,153235,2,0,0
0,653,153243,2,0,20
0,601,153239,2,0,19
0,617,153279,3,0,0
0,604,153291,1,0,0
0,631,153267,4,0,0
0,599,153275,4,0,1
0,713,159887,1,0,7
0,615,159903,4,0,23
0,637,159909,1,0,23
0,660,159907,3,0,2
0,584,159933,1,0,0
0,611,159921,3,0,0
0,670,159947,1,0,0
0,580,159935,3,0,1
0,623,159937,3,0,23
0,623,159837,3,0,1
0,578,159831,1,0,0
0,658,159829,2,0,23
0,595,159827,4,0,0
0,651,159825,1,0,0
0,661,159847,1,0,0
0,622,159845,3,0,0
3,689,159843,1,1,19
0,658,159841,1,0,22
0,648,159839,3,0,0
0,596,159869,2,0,0
0,641,159859,1,0,0
0,611,159855,1,0,2
0,671,159879,2,0,0
0,611,159875,1,0,3
0,655,159873,1,0,0
0,594,159759,2,0,18
0,624,159765,3,0,3
0,582,159763,2,0,0
0,649,159773,2,0,18
0,664,159771,2,0,4
0,582,159777,2,0,0
0,644,159775,2,0,4
0,603,159781,1,0,0
3,694,159779,2,1,0
0,671,159785,3,0,2
0,626,159789,3,0,5
0,631,159801,1,0,1
0,679,159805,1,0,0
0,706,159807,4,0,1
0,641,159815,1,0,0
0,650,159817,1,0,19
0,686,159709,1,0,4
0,579,159707,2,0,18
0,689,159715,1,0,20
0,586,159725,1,0,0
0,652,159719,2,0,22
0,638,159731,3,0,0
0,629,159727,3,0,0
0,644,159729,3,0,9
0,696,159749,3,0,0
0,626,159743,3,0,1
0,590,159757,3,0,2
0,599,160171,3,0,1
0,596,160173,3,0,0
0,598,160159,1,0,0
0,510,160165,1,0,22
0,632,160155,3,0,0
0,615,160157,3,0,1
0,674,160201,3,0,14
3,753,160199,1,1,0
3,661,160205,2,1,23
0,610,160195,1,0,1
2,579,160183,3,1,6
0,662,160177,3,0,4
0,618,160175,1,0,0
0,628,160179,3,0,1
3,589,160109,2,1,4
0,672,160103,1,0,0
0,748,160091,4,0,3
0,591,160081,3,0,1
0,674,160139,1,0,0
0,629,160135,1,0,2
3,651,160133,3,1,22
0,701,160131,4,0,23
0,645,160129,1,0,22
0,651,160125,3,0,0
0,609,160121,3,0,0
0,619,160115,2,0,0
0,653,160111,3,0,20
0,613,160033,3,0,21
0,601,160041,1,0,17
3,659,160045,3,1,6
0,612,160015,3,0,0
0,644,160017,3,0,0
0,594,160021,2,0,3
2,646,160023,3,1,22
0,675,160025,1,0,4
0,638,160029,3,0,0
0,665,160065,1,0,22
0,719,160067,3,0,1
0,637,160077,1,0,1
0,705,160075,3,0,3
0,682,160047,3,0,19
0,607,160051,3,0,0
0,677,160057,4,0,20
0,622,160055,3,0,4
0,657,160059,3,0,0
0,668,159967,1,0,0
0,712,159955,2,0,1
0,641,159951,3,0,0
0,638,159953,1,0,1
0,598,159963,1,0,1
0,662,160005,2,0,2
0,521,160001,1,0,1
0,630,160011,1,0,1
0,637,159989,3,0,1
0,627,159987,2,0,18
0,695,159985,2,0,0
0,660,159997,4,0,1
0,640,159995,1,0,21
0,650,159993,3,0,17
0,620,160445,3,0,22
0,573,160431,4,0,0
0,582,160433,3,0,22
0,617,160459,4,0,1
0,665,160461,2,0,22
0,638,160457,3,0,23
0,654,160453,3,0,0
7,579,160413,1,1,1
0,627,160407,3,0,0
0,628,160405,4,0,23
0,670,160429,1,0,2
0,627,160427,1,0,23
0,674,160425,2,0,0
0,599,160417,2,0,22
0,604,160379,3,0,0
0,647,160367,3,0,0
0,654,160373,3,0,0
0,591,160391,3,0,1
0,673,160393,3,0,0
0,633,160395,3,0,20
0,566,160383,3,0,1
0,637,160387,4,0,4
0,575,160389,1,0,6
0,579,160345,2,0,20
0,656,160337,3,0,0
0,618,160339,3,0,23
0,642,160359,4,0,0
0,667,160363,3,0,2
0,675,160351,1,0,0
0,666,160355,1,0,0
0,591,160309,2,0,18
0,665,160303,1,0,2
0,631,160305,3,0,0
0,643,160323,1,0,0
2,668,160275,3,1,0
0,591,160271,1,0,0
0,651,160283,2,0,23
0,606,160279,3,0,21
10,661,160301,1,1,1
0,683,160299,4,0,0
0,618,160297,3,0,0
0,631,160239,2,0,22
0,641,160245,2,0,21
0,661,160247,1,0,0
0,666,160249,2,0,0
0,692,160251,2,0,0
0,708,160253,1,0,18
0,634,160255,2,0,0
0,641,160257,3,0,0
0,666,160263,4,0,23
0,654,160267,2,0,0
0,652,160213,1,0,4
0,637,160211,3,0,0
0,545,160215,2,0,21
0,603,160225,3,0,20
0,414,160223,4,0,0
0,535,160717,1,0,0
0,667,160715,2,0,0
0,631,160713,4,0,22
0,639,160711,3,0,1
0,618,160707,4,0,23
0,559,160705,1,0,5
0,678,160701,1,0,5
0,629,160699,3,0,3
0,658,160683,3,0,0
0,641,160679,3,0,2
0,625,160681,4,0,9
0,636,160677,3,0,0
0,632,160673,3,0,2
0,691,160667,3,0,0
0,666,160669,1,0,23
0,730,160663,3,0,5
0,626,160661,1,0,0
0,720,160655,3,0,23
0,644,160653,3,0,9
0,618,160651,1,0,1
0,660,160641,3,0,23
3,629,160639,3,1,21
0,685,160645,1,0,4
0,687,160631,2,0,0
0,578,160635,1,0,0
2,644,160623,4,1,5
0,611,160629,3,0,0
0,604,160617,3,0,2
0,703,160621,1,0,22
0,562,160607,1,0,20
0,607,160603,1,0,0
0,628,160591,3,0,21
0,682,160589,3,0,20
0,637,160587,4,0,23
0,647,160583,3,0,5
0,633,160561,3,0,20
0,615,160559,3,0,0
0,597,160573,2,0,19
0,651,160567,1,0,0
0,667,160547,2,0,0
0,712,160543,1,0,0
0,628,160553,1,0,0
0,710,160531,3,0,3
0,664,160527,1,0,0
0,589,160539,2,0,20
0,639,160537,3,0,0
0,689,160511,3,0,5
0,644,160515,1,0,19
0,748,160497,1,0,1
0,608,160499,3,0,3
0,641,160505,3,0,0
0,555,160507,1,0,3
0,625,160481,1,0,22
0,610,160485,3,0,0
0,658,160489,1,0,23
0,656,160493,3,0,2
0,678,160475,3,0,0
0,602,160477,1,0,1
0,627,158811,1,0,0
0,703,158809,1,0,0
0,628,158821,1,0,1
0,640,158815,3,0,1
0,658,158829,3,0,23
0,641,158823,3,0,0
0,652,158835,3,0,5
0,663,158837,3,0,18
0,635,158831,2,0,0
0,611,158845,3,0,1
0,626,158839,2,0,0
0,669,158841,3,0,6
0,613,158851,2,0,22
0,603,158853,1,0,21
0,659,158847,2,0,5
0,704,158849,1,0,4
0,697,158859,4,0,19
0,629,158861,4,0,2
0,612,158855,3,0,21
0,682,158857,2,0,1
0,658,158863,2,0,0
0,665,158869,3,0,23
0,612,158881,3,0,4
0,659,158879,3,0,0
0,642,158883,2,0,20
0,662,158889,1,0,21
0,615,158887,1,0,0
0,618,158893,2,0,23
0,637,158895,2,0,4
0,674,158897,2,0,5
0,619,158909,4,0,0
0,599,158911,2,0,6
0,586,158915,1,0,8
0,585,158917,1,0,0
0,728,158919,3,0,1
0,624,158925,2,0,4
0,659,158681,2,0,22
0,675,158677,2,0,2
0,623,158701,3,0,2
0,673,158697,3,0,0
0,633,158695,3,0,1
0,718,158693,4,0,2
0,569,158687,4,0,1
0,669,158717,3,0,9
0,656,158707,3,0,3
3,617,158709,2,1,0
0,642,158705,2,0,1
0,635,158733,1,0,3
0,568,158727,1,0,2
3,630,158729,1,1,3
0,671,158723,2,0,1
0,628,158719,1,0,1
0,616,158721,1,0,1
0,667,158747,1,0,21
0,678,158735,3,0,2
0,560,158739,1,0,21
6,636,158759,1,1,0
0,580,158765,1,0,1
0,588,158763,2,0,5
0,617,158753,1,0,23
0,617,158757,3,0,3
0,731,158779,2,0,22
0,680,158767,3,0,1
0,536,158769,1,0,21
0,594,158771,3,0,0
0,636,158791,4,0,0
0,677,158793,3,0,0
0,625,158783,1,0,0
0,595,158785,2,0,0
0,651,159075,3,0,7
0,677,159077,4,0,5
0,625,159085,3,0,0
0,630,159081,2,0,22
0,688,159059,1,0,1
0,642,159105,3,0,20
0,610,159103,1,0,0
2,656,159117,3,1,2
0,598,159093,3,0,2
0,556,159089,1,0,0
0,607,159087,2,0,0
0,613,159101,1,0,2
2,645,159099,1,1,18
0,680,159095,1,0,0
0,653,159135,2,0,23
0,674,159139,2,0,0
0,697,159143,1,0,3
0,589,159145,3,0,23
0,578,159125,1,0,4
0,586,159133,2,0,0
0,644,159173,2,0,0
0,617,159181,2,0,3
0,605,159153,1,0,0
0,625,159161,2,0,0
0,613,159165,1,0,0
0,644,158955,3,0,4
0,729,158951,3,0,0
0,638,158953,4,0,20
0,593,158947,2,0,0
0,608,158939,1,0,1
0,621,158941,1,0,1
0,608,158937,4,0,22
0,634,158931,1,0,0
0,606,158985,3,0,3
0,640,158983,2,0,1
0,618,158973,2,0,0
0,603,158971,2,0,0
0,677,158969,1,0,4
0,626,158967,2,0,2
0,670,158965,1,0,0
0,635,158963,1,0,1
0,739,158961,1,0,1
0,623,158959,3,0,0
0,617,159021,3,0,19
0,674,159009,4,0,0
0,629,158999,2,0,20
2,596,159003,1,1,23
0,623,158993,1,0,0
0,601,159053,2,0,0
0,572,159039,1,0,23
0,652,159033,2,0,5
0,606,159037,1,0,0
0,650,159025,1,0,1
0,623,159027,2,0,21
0,698,159345,3,0,1
0,670,159347,1,0,2
0,592,159351,2,0,0
0,651,159357,2,0,20
0,608,159359,2,0,0
7,550,159361,1,1,1
8,646,159363,3,1,0
0,633,159367,3,0,20
0,693,159313,3,0,19
0,617,159311,3,0,23
0,690,159321,2,0,17
0,624,159319,2,0,1
0,704,159329,3,0,0
0,629,159327,2,0,1
0,629,159333,2,0,1
0,637,159341,3,0,22
0,749,159339,3,0,22
0,655,159411,4,0,5
0,601,159413,2,0,19
0,575,159407,1,0,0
0,631,159421,2,0,0
0,567,159415,1,0,1
0,639,159427,1,0,0
0,672,159429,4,0,0
0,658,159423,1,0,22
0,585,159431,1,0,21
0,626,159433,2,0,0
0,641,159381,3,0,22
0,637,159379,2,0,0
3,649,159377,3,1,22
0,624,159385,1,0,21
0,681,159397,1,0,21
0,624,159395,2,0,4
0,575,159391,1,0,1
0,722,159405,4,0,3
0,673,159403,3,0,22
0,629,159223,4,0,0
0,737,159227,1,0,22
0,660,159215,3,0,1
0,653,159217,1,0,21
0,646,159219,1,0,22
0,635,159221,3,0,0
0,681,159239,4,0,4
0,605,159243,1,0,20
0,602,159245,1,0,0
2,680,159231,1,1,19
5,671,159233,3,1,8
0,598,159237,2,0,18
0,659,159191,2,0,0
0,639,159183,3,0,7
0,635,159187,3,0,3
0,647,159209,2,0,0
3,701,159201,3,1,0
7,597,159199,1,1,0
0,668,159291,4,0,4
0,646,159293,3,0,1
0,636,159287,1,0,19
0,629,159289,3,0,2
0,658,159285,1,0,0
7,551,159279,1,1,23
0,602,159303,2,0,0
0,630,159305,3,0,0
0,567,159301,1,0,1
0,675,159295,3,0,0
0,545,159261,1,0,0
0,644,159259,2,0,20
0,642,159257,4,0,23
0,617,159253,2,0,21
0,583,159249,3,0,0
0,632,159277,1,0,0
0,652,159275,3,0,0
0,632,159271,2,0,2
0,689,159269,1,0,1
0,634,159263,2,0,1
0,643,159615,2,0,0
0,647,159619,2,0,0
3,584,159625,4,1,1
0,593,159623,2,0,1
0,635,159629,2,0,1
0,603,159601,3,0,0
0,762,159603,2,0,3
0,752,159609,1,0,1
0,698,159613,4,0,0
0,647,159585,3,0,1
0,666,159589,3,0,18
0,656,159593,3,0,19
0,622,159597,1,0,19
0,711,159571,4,0,0
9,589,159681,2,1,18
0,539,159679,1,0,4
0,580,159691,1,0,0
0,660,159667,3,0,0
0,645,159663,1,0,3
0,617,159651,1,0,21
0,580,159653,1,0,1
4,675,159647,4,1,0
0,610,159659,2,0,18
3,577,159657,3,1,23
0,577,159635,2,0,0
4,626,159631,3,1,20
0,627,159633,2,0,0
0,601,159641,2,0,1
0,644,159491,2,0,2
0,618,159485,1,0,0
0,744,159483,1,0,0
0,592,159477,1,0,17
0,722,159475,3,0,19
0,593,159455,3,0,21
2,648,159457,3,1,5
0,650,159459,3,0,16
0,684,159447,3,0,0
0,624,159449,1,0,0
2,674,159451,2,1,0
0,645,159453,3,0,23
0,569,159443,1,0,3
0,681,159445,3,0,0
0,596,159563,1,0,0
0,640,159555,2,0,0
0,685,159545,3,0,2
5,643,159539,4,1,4
0,566,159533,4,0,0
0,734,159527,2,0,21
0,662,159523,2,0,3
0,704,159525,1,0,0
0,544,159519,1,0,0
0,553,159521,1,0,0
0,662,159515,3,0,2
0,613,159513,2,0,6
0,622,159509,3,0,1
0,623,157729,2,0,0
0,706,157727,3,0,20
0,675,157731,1,0,5
0,643,157735,2,0,20
0,645,157739,3,0,4
0,629,157711,1,0,23
0,699,157717,3,0,22
0,594,157715,3,0,4
0,544,157725,1,0,4
0,640,157723,3,0,0
0,656,157765,2,0,4
6,692,157767,3,1,21
0,639,157771,1,0,2
0,658,157745,3,0,18
0,685,157749,2,0,1
0,607,157757,2,0,19
0,572,157665,1,0,23
0,580,157663,2,0,1
0,645,157671,2,0,6
0,592,157653,1,0,1
0,678,157661,2,0,0
0,593,157659,3,0,23
0,732,157657,3,0,0
0,639,157655,1,0,2
0,596,157697,3,0,17
0,648,157685,1,0,4
0,657,157691,2,0,7
0,593,157693,1,0,0
0,606,157689,2,0,0
0,655,157865,4,0,0
0,568,157867,1,0,1
0,664,157855,3,0,0
0,555,157853,1,0,22
0,581,157851,1,0,0
0,663,157841,1,0,20
0,746,157845,1,0,1
0,588,157895,3,0,0
0,638,157901,2,0,5
0,634,157889,1,0,5
0,661,157879,1,0,0
0,652,157881,3,0,0
0,588,157883,1,0,3
0,647,157805,2,0,0
0,653,157799,3,0,6
0,658,157787,1,0,0
0,637,157785,3,0,8
0,633,157781,4,0,4
0,721,157779,2,0,0
0,650,157837,3,0,23
4,654,157827,3,1,0
0,652,157829,1,0,19
0,684,157819,2,0,0
0,628,157821,1,0,0
0,604,157815,3,0,0
0,609,157817,2,0,20
0,639,157967,2,0,19
0,694,157971,3,0,22
0,544,157983,1,0,0
0,692,157985,1,0,18
0,640,158001,2,0,0
0,622,158005,1,0,19
0,640,158003,1,0,17
0,571,158007,1,0,0
0,578,158025,1,0,0
0,607,158029,3,0,23
0,605,157909,3,0,1
0,747,157903,4,0,0
0,683,157905,3,0,2
0,605,157915,3,0,1
0,646,157911,3,0,0
0,642,157923,3,0,19
0,705,157921,2,0,0
0,604,157931,3,0,0
0,634,157939,2,0,0
0,629,157949,3,0,1
0,648,157957,3,0,2
0,575,157953,1,0,2
0,662,158103,1,0,0
0,681,158105,2,0,19
0,667,158109,2,0,0
0,680,158101,1,0,22
0,643,158125,2,0,2
2,692,158113,1,1,20
0,687,158117,1,0,0
0,726,158137,3,0,0
0,624,158135,1,0,0
0,719,158127,1,0,0
0,630,158133,1,0,0
5,667,158131,1,1,22
0,592,158151,3,0,0
0,685,158155,3,0,0
0,644,158149,1,0,22
0,571,158043,1,0,2
0,680,158039,1,0,2
0,555,158041,1,0,0
0,582,158035,2,0,21
0,682,158031,3,0,1
0,590,158053,2,0,0
0,660,158047,1,0,0
0,733,158077,1,0,3
0,500,158075,1,0,0
0,691,158067,2,0,4
0,304,158063,4,0,0
0,702,158091,3,0,23
0,621,158089,1,0,4
0,709,158087,1,0,0
0,568,158275,2,0,7
0,692,158277,2,0,23
0,570,158273,1,0,4
10,599,158283,2,1,23
0,693,158281,3,0,0
0,671,158261,2,0,18
0,549,158257,1,0,0
0,616,158267,3,0,1
0,633,158269,1,0,0
4,633,158265,3,1,19
2,720,158239,1,1,0
0,574,158229,1,0,6
0,666,158223,2,0,0
0,622,158237,2,0,0
0,613,158233,3,0,6
2,627,158209,2,1,21
0,575,158211,1,0,2
0,617,158213,3,0,0
0,648,158221,2,0,1
0,603,158195,3,0,19
11,573,158197,4,1,2
0,586,158201,1,0,23
0,596,158205,1,0,0
0,676,158181,2,0,1
0,635,158185,1,0,23
0,553,158161,1,0,0
0,639,158173,3,0,22
0,608,158171,3,0,5
0,654,158413,2,0,0
0,682,158407,1,0,0
7,656,158405,4,1,5
0,575,158389,3,0,1
0,629,158383,4,0,19
0,690,158385,1,0,0
0,694,158381,2,0,1
0,658,158375,3,0,0
0,672,158373,3,0,23
0,628,158367,2,0,23
0,635,158363,2,0,20
0,642,158361,2,0,1
0,657,158359,2,0,4
0,628,158357,1,0,3
0,715,158355,1,0,3
0,590,158353,1,0,1
0,700,158327,3,0,19
0,605,158321,1,0,6
0,704,158311,1,0,21
3,582,158315,3,1,4
0,682,158303,3,0,4
0,776,158307,3,0,0
0,632,158295,1,0,1
0,693,158289,3,0,2
0,605,158293,1,0,4
0,636,158291,2,0,23
0,631,158515,3,0,19
0,538,158511,1,0,20
0,686,158523,1,0,0
0,637,158533,3,0,2
0,665,158529,2,0,0
0,644,158541,3,0,3
0,663,158537,3,0,0
0,671,158483,2,0,5
0,761,158491,1,0,17
0,694,158493,3,0,0
0,666,158489,3,0,1
0,682,158499,3,0,1
0,647,158497,3,0,20
0,608,158503,3,0,17
5,725,158505,3,1,17
0,694,158449,1,0,5
0,613,158447,2,0,1
0,632,158457,2,0,5
0,675,158465,3,0,1
0,720,158463,3,0,3
0,569,158415,1,0,20
0,690,158421,3,0,1
0,670,158433,4,0,5
0,644,158435,3,0,20
2,617,158649,2,1,23
0,687,158647,3,0,4
0,585,158669,2,0,1
0,622,158665,3,0,2
0,574,158659,1,0,0
0,665,158657,1,0,18
0,621,158655,3,0,21
0,668,158613,2,0,22
0,658,158607,3,0,0
0,666,158609,1,0,0
0,631,158635,1,0,3
7,668,158633,3,1,1
0,719,158623,1,0,2
0,695,158587,1,0,0
0,684,158577,3,0,0
0,625,158591,2,0,1
0,651,158597,2,0,0
0,627,158557,3,0,0
0,661,158545,1,0,23
0,555,158547,2,0,22
0,639,158549,4,0,0
0,677,158567,3,0,23
0,673,158573,3,0,22
0,639,156633,1,0,1
0,639,156629,3,0,0
0,693,156625,1,0,3
0,629,156681,3,0,23
0,665,156675,1,0,1
0,626,156677,2,0,21
0,545,156663,1,0,1
0,659,156659,3,0,1
3,748,156711,3,1,2
0,602,156705,1,0,3
0,608,156709,2,0,20
0,683,156745,2,0,0
0,622,156735,3,0,5
0,708,156729,2,0,2
8,670,156733,4,1,21
0,689,156721,2,0,0
0,627,156723,3,0,20
8,684,156769,1,1,21
0,701,156781,4,0,19
0,648,156757,2,0,0
0,674,156803,1,0,2
0,744,156799,3,0,5
0,679,156801,3,0,18
0,622,156807,1,0,3
0,668,156787,3,0,20
0,635,156783,3,0,0
0,595,156785,3,0,4
0,680,156795,2,0,21
0,558,156797,1,0,0
0,632,156831,1,0,0
0,679,156837,1,0,22
2,577,156841,1,1,1
0,586,156845,1,0,0
0,653,156815,3,0,0
0,615,156821,3,0,0
6,547,156823,1,1,1
0,630,156827,2,0,2
0,785,156865,4,0,0
0,541,156867,1,0,21
11,680,156869,4,1,0
0,672,156875,1,0,0
0,588,156877,1,0,0
0,658,156851,2,0,0
0,686,156857,1,0,4
0,685,156859,1,0,23
0,540,156891,2,0,0
2,643,156893,2,1,0
0,648,156889,3,0,0
0,632,156881,1,0,0
2,695,156899,3,1,0
7,613,156895,1,1,1
0,589,156925,1,0,21
0,616,156923,1,0,2
0,620,156913,2,0,0
0,650,156911,1,0,6
0,628,156941,3,0,0
0,660,156937,1,0,0
0,641,156935,2,0,21
0,672,156931,4,0,0
0,679,156929,3,0,4
0,651,156927,2,0,23
0,682,156953,2,0,0
0,547,156943,2,0,5
0,737,156945,1,0,0
0,621,156947,1,0,0
0,595,156949,1,0,17
0,662,156969,2,0,23
0,775,156971,1,0,1
0,608,156973,3,0,19
0,683,156963,1,0,0
0,684,156965,1,0,19
0,605,156977,3,0,19
0,664,156975,1,0,2
0,632,156981,4,0,3
0,571,156993,1,0,0
0,637,157007,3,0,19
0,681,157019,2,0,0
0,651,157021,1,0,21
0,639,157017,3,0,0
0,637,157029,1,0,0
0,633,157025,2,0,6
0,648,157035,1,0,23
0,606,157043,3,0,18
0,573,157039,3,0,0
0,627,157049,3,0,1
0,625,157059,2,0,0
0,596,157067,2,0,4
0,604,157065,3,0,1
0,616,157081,1,0,0
0,616,157085,3,0,0
2,614,157087,1,1,0
0,604,157089,2,0,20
0,637,157091,1,0,4
0,566,157095,1,0,21
0,629,157099,3,0,22
0,666,157105,3,0,23
3,705,157103,3,1,2
0,621,157109,2,0,1
0,648,157107,2,0,2
0,604,157113,1,0,0
0,599,157115,2,0,1
0,569,157121,1,0,2
2,608,157123,3,1,0
0,672,157127,3,0,0
0,642,157191,1,0,23
0,675,157193,3,0,0
0,698,157197,3,0,0
0,664,157183,2,0,1
0,624,157185,3,0,2
0,653,157189,3,0,4
0,661,157177,1,0,0
0,676,157181,3,0,22
0,605,157171,3,0,0
0,631,157173,2,0,0
0,699,157161,3,0,0
2,597,157165,2,1,2
0,634,157145,1,0,17
0,634,157149,3,0,0
0,696,157135,3,0,21
0,719,157257,1,0,3
0,689,157251,4,0,1
0,683,157243,2,0,8
0,711,157237,4,0,20
0,553,157231,1,0,22
6,653,157223,3,1,2
0,600,157221,3,0,19
0,634,157219,3,0,7
0,565,157215,1,0,0
0,642,157213,1,0,22
0,649,157211,1,0,0
2,652,157209,1,1,0
0,617,157205,3,0,6
0,644,157203,3,0,23
3,640,157201,1,1,6
0,670,157199,2,0,0
0,639,157317,1,0,1
0,616,157321,2,0,0
0,653,157325,2,0,0
0,649,157295,2,0,0
3,678,157297,1,1,5
0,635,157303,2,0,22
0,672,157309,3,0,17
2,583,157285,1,1,0
0,598,157283,1,0,0
0,596,157287,1,0,4
4,665,157263,3,1,2
0,696,157267,1,0,3
0,590,157379,3,0,0
0,670,157381,2,0,0
0,667,157389,4,0,0
0,638,157383,2,0,0
0,655,157385,3,0,0
0,655,157359,3,0,0
0,623,157361,3,0,21
0,682,157367,4,0,22
0,584,157369,2,0,23
0,606,157349,1,0,0
0,700,157343,4,0,2
0,632,157355,1,0,0
0,667,157351,1,0,3
0,643,157333,2,0,0
0,575,157329,3,0,8
0,630,157327,3,0,0
0,603,157337,3,0,0
0,683,157335,2,0,5
0,633,157437,3,0,3
0,699,157435,1,0,5
0,749,157425,1,0,0
0,635,157423,3,0,0
0,573,157429,1,0,23
2,585,157447,3,1,22
3,683,157453,3,1,17
0,621,157443,1,0,0
0,694,157401,3,0,1
0,685,157403,3,0,0
0,604,157391,3,0,23
7,645,157395,1,1,21
0,602,157397,2,0,2
0,590,157415,2,0,21
0,683,157417,2,0,23
0,593,157421,1,0,1
0,625,157409,1,0,0
0,709,157413,3,0,0
4,681,157499,1,1,20
0,715,157497,3,0,0
0,686,157493,1,0,2
0,655,157487,3,0,20
3,634,157517,1,1,22
0,696,157515,2,0,1
0,599,157511,1,0,3
0,606,157503,2,0,23
4,676,157463,2,1,16
0,654,157465,3,0,22
0,653,157459,3,0,0
0,661,157457,3,0,2
0,672,157477,3,0,22
0,666,157471,3,0,0
0,657,157473,2,0,0
0,654,157553,2,0,0
0,600,157551,2,0,8
0,637,157559,2,0,0
0,709,157569,3,0,0
0,610,157573,4,0,0
0,598,157571,1,0,2
0,627,157581,2,0,1
0,619,157521,3,0,23
0,619,157527,1,0,4
0,618,157529,3,0,1
0,606,157531,3,0,0
4,627,157541,3,1,22
0,744,157549,4,0,0
0,769,157619,3,0,0
0,680,157625,2,0,22
7,641,157637,2,1,0
2,575,157633,1,1,1
0,797,157597,1,0,2
0,700,157591,1,0,21
0,640,157603,2,0,22
0,741,157611,3,0,0
0,645,157607,3,0,0
0,631,157609,3,0,0
0,606,164717,3,0,3
0,645,164703,3,0,8
0,638,164709,1,0,20
0,629,164695,3,0,1
0,665,164689,1,0,21
0,568,164687,3,0,0
8,669,164693,3,1,1
0,740,164691,3,0,0
0,630,164735,3,0,0
0,592,164737,1,0,1
0,635,164739,3,0,22
5,725,164781,2,1,0
0,638,164779,4,0,19
0,644,164775,3,0,22
0,673,164771,3,0,6
0,597,164767,4,0,21
0,666,164763,3,0,0
0,640,164761,3,0,19
0,691,164757,4,0,2
0,635,164753,1,0,18
0,581,164751,3,0,17
0,743,164811,1,0,0
0,646,164807,3,0,0
0,573,164799,2,0,2
3,563,164795,2,1,2
0,702,164797,2,0,23
0,738,164787,1,0,1
8,694,164783,1,1,19
0,565,164577,3,0,2
0,628,164575,2,0,0
0,673,164581,3,0,5
0,524,164585,1,0,1
0,637,164589,2,0,0
2,690,164587,3,1,6
0,589,164559,4,0,1
0,580,164565,3,0,3
0,591,164563,2,0,0
0,537,164573,1,0,22
0,626,164571,3,0,0
0,658,164619,3,0,0
0,647,164591,1,0,0
0,639,164597,3,0,0
0,588,164603,3,0,0
0,685,164641,2,0,3
0,588,164651,1,0,0
0,706,164649,2,0,20
0,720,164629,1,0,0
0,635,164623,3,0,0
0,712,164637,3,0,0
0,578,164635,1,0,2
0,604,164675,3,0,2
2,661,164673,2,1,1
0,635,164685,4,0,23
0,655,164681,2,0,0
0,601,164667,1,0,22
0,503,164431,1,0,3
5,630,164433,3,1,2
0,632,164435,2,0,1
0,549,164437,1,0,0
0,609,164455,2,0,5
0,662,164457,1,0,0
0,674,164459,3,0,22
0,626,164449,3,0,4
0,644,164451,2,0,0
3,549,164471,1,1,16
0,645,164465,3,0,23
0,695,164469,3,0,20
0,635,164467,3,0,21
0,620,164489,2,0,0
0,665,164493,1,0,0
0,690,164481,1,0,0
0,575,164479,1,0,1
0,681,164495,3,0,17
3,628,164497,1,1,5
0,670,164521,2,0,0
0,661,164515,2,0,1
0,607,164517,3,0,5
0,611,164511,4,0,21
0,699,164513,3,0,2
0,685,164541,2,0,4
0,677,164537,1,0,0
0,561,164535,1,0,0
0,628,164533,1,0,22
0,660,164555,3,0,1
0,651,164553,1,0,22
0,696,164545,3,0,4
0,676,164305,1,0,0
0,634,164307,2,0,19
0,629,164319,1,0,2
0,688,164321,1,0,3
0,702,164329,1,0,0
0,648,164341,2,0,1
0,721,164339,1,0,0
0,685,164345,3,0,0
0,623,164347,2,0,0
0,672,164353,1,0,6
0,652,164351,1,0,20
0,568,164355,1,0,0
0,618,164361,1,0,0
4,689,164363,3,1,2
0,655,164367,3,0,0
0,706,164369,1,0,1
0,573,164379,1,0,3
0,668,164375,3,0,6
0,579,164387,3,0,3
0,607,164391,1,0,1
0,641,164393,4,0,23
4,610,164403,2,1,21
0,529,164399,1,0,1
0,711,164411,1,0,0
0,636,164409,3,0,21
0,588,164407,4,0,3
0,706,164421,1,0,3
0,584,164419,2,0,0
3,643,164415,2,1,20
0,686,164429,2,0,21
0,693,164425,1,0,22
0,592,164423,1,0,0
0,617,164237,2,0,0
0,629,164221,2,0,1
0,779,164215,1,0,4
0,607,164217,1,0,0
5,619,164213,3,1,0
0,711,164201,3,0,0
11,588,164199,1,1,0
3,694,164197,3,1,20
0,713,164189,4,0,1
0,646,164187,2,0,0
0,574,164181,1,0,0
0,654,164175,3,0,21
0,553,164295,2,0,5
0,594,164299,2,0,0
3,568,164291,1,1,0
0,611,164271,2,0,1
0,646,164273,3,0,0
0,575,164277,3,0,21
0,617,164265,1,0,19
0,651,164263,4,0,5
0,654,164269,2,0,0
0,674,164257,1,0,0
0,630,164261,1,0,0
0,599,164259,3,0,6
0,584,164249,1,0,5
0,597,164239,1,0,19
0,768,164099,1,0,1
0,618,164101,2,0,0
0,694,164097,2,0,0
0,590,164107,3,0,0
0,597,164085,3,0,19
0,694,164079,1,0,21
0,560,164081,1,0,23
7,721,164091,3,1,17
0,641,164093,3,0,1
0,679,164087,1,0,19
0,652,164069,2,0,0
0,724,164067,3,0,0
0,535,164065,1,0,3
